RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2016-06-30
3101,0,Los Angeles County,County,CA,CA,Los Angeles-Long Beach-Anaheim,6,37,545962
139,1,Cook County,County,IL,IL,Chicago-Naperville-Elgin,17,31,221123
1090,2,Harris County,County,TX,TX,Houston-The Woodlands-Sugar Land,48,201,174712
2402,3,Maricopa County,County,AZ,AZ,Phoenix-Mesa-Scottsdale,4,13,235728
2841,4,San Diego County,County,CA,CA,San Diego-Carlsbad,6,73,519166
1286,5,Orange County,County,CA,CA,Los Angeles-Long Beach-Anaheim,6,59,664856
581,6,Kings County,County,NY,NY,New York-Newark-Jersey City,36,47,580187
2964,7,Miami-Dade County,County,FL,FL,Miami-Fort Lauderdale-West Palm Beach,12,86,268088
978,8,Dallas County,County,TX,TX,Dallas-Fort Worth-Arlington,48,113,165184
1347,9,Queens County,County,NY,NY,New York-Newark-Jersey City,36,81,442494
2832,10,Riverside County,County,CA,CA,Riverside-San Bernardino-Ontario,6,65,333238
3250,11,San Bernardino County,County,CA,CA,Riverside-San Bernardino-Ontario,6,71,298053
445,12,Clark County,County,NV,NV,Las Vegas-Henderson-Paradise,32,3,217220
207,13,King County,County,WA,WA,Seattle-Tacoma-Bellevue,53,33,508571
791,14,Wayne County,County,MI,MI,Detroit-Warren-Dearborn,26,163,78032
2049,15,Tarrant County,County,TX,TX,Dallas-Fort Worth-Arlington,48,439,175737
3136,16,Santa Clara County,County,CA,CA,San Jose-Sunnyvale-Santa Clara,6,85,1004665
1561,17,Broward County,County,FL,FL,Miami-Fort Lauderdale-West Palm Beach,12,11,232888
386,18,Bexar County,County,TX,TX,San Antonio-New Braunfels,48,29,160421
2452,19,New York County,County,NY,NY,New York-Newark-Jersey City,36,61,1024768
3175,20,Philadelphia County,County,PA,PA,Philadelphia-Camden-Wilmington,42,101,140060
1510,21,Alameda County,County,CA,CA,San Francisco-Oakland-Hayward,6,1,740381
2801,22,Middlesex County,County,MA,MA,Boston-Cambridge-Newton,25,17,492238
2046,23,Suffolk County,County,NY,NY,New York-Newark-Jersey City,36,103,471188
3017,24,Sacramento County,County,CA,CA,Sacramento--Roseville--Arden-Arcade,6,67,312633
401,25,Bronx County,County,NY,NY,New York-Newark-Jersey City,36,5,244468
1252,26,Nassau County,County,NY,NY,New York-Newark-Jersey City,36,59,481591
2993,27,Palm Beach County,County,FL,FL,Miami-Fort Lauderdale-West Palm Beach,12,99,254541
2241,28,Cuyahoga County,County,OH,OH,Cleveland-Elyria,39,35,112345
3165,29,Hillsborough County,County,FL,FL,Tampa-St. Petersburg-Clearwater,12,57,192224
2614,30,Allegheny County,County,PA,PA,Pittsburgh,42,3,142703
1950,31,Oakland County,County,MI,MI,Detroit-Warren-Dearborn,26,125,217041
2288,32,Franklin County,County,OH,OH,Columbus,39,49,152029
2339,33,Hennepin County,County,MN,MN,Minneapolis-St. Paul-Bloomington,27,53,256548
1287,34,Orange County,County,FL,FL,Orlando-Kissimmee-Sanford,12,95,213352
1694,35,Fairfax County,County,VA,VA,Washington-Arlington-Alexandria,51,59,530050
3159,36,Contra Costa County,County,CA,CA,San Francisco-Oakland-Hayward,6,13,623415
2840,37,Salt Lake County,County,UT,UT,Salt Lake City,49,35,294132
1440,38,Travis County,County,TX,TX,Austin-Round Rock,48,453,325835
3130,39,Saint Louis County,County,MO,MO,St. Louis,29,189,169313
281,40,Pima County,County,AZ,AZ,Tucson,4,19,175856
2975,41,Montgomery County,County,MD,MD,Washington-Arlington-Alexandria,24,31,440995
2347,42,Honolulu County,County,HI,HI,Urban Honolulu,15,3,633013
3148,43,Westchester County,County,NY,NY,New York-Newark-Jersey City,36,119,604362
2804,44,Milwaukee County,County,WI,WI,Milwaukee-Waukesha-West Allis,55,79,138847
1018,45,Fresno County,County,CA,CA,Fresno,6,19,214411
1388,46,Shelby County,County,TN,TN,Memphis,47,157,112004
1020,47,Fulton County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,121,249715
3102,48,Mecklenburg County,County,NC,NC,Charlotte-Concord-Gastonia,37,119,204467
157,49,Erie County,County,NY,NY,Buffalo-Cheektowaga-Niagara Falls,36,29,146368
1682,50,DuPage County,County,IL,IL,Chicago-Naperville-Elgin,17,43,272462
2694,51,Fairfield County,County,CT,CT,Bridgeport-Stamford-Norwalk,9,1,407272
2480,52,Pinellas County,County,FL,FL,Tampa-St. Petersburg-Clearwater,12,103,192925
874,53,Bergen County,County,NJ,NJ,New York-Newark-Jersey City,34,3,459796
1165,54,Marion County,County,IN,IN,Indianapolis-Carmel-Anderson,18,97,113383
324,55,Wake County,County,NC,NC,Raleigh,37,183,261629
2337,56,Hartford County,County,CT,CT,Hartford-West Hartford-East Hartford,9,3,210836
489,57,Duval County,County,FL,FL,Jacksonville,12,31,153392
3246,58,Prince Georges County,County,MD,MD,Washington-Arlington-Alexandria,24,33,269357
2815,59,New Haven County,County,CT,CT,New Haven-Milford,9,9,210579
1155,60,Macomb County,County,MI,MI,Detroit-Warren-Dearborn,26,99,149922
204,61,Kern County,County,CA,CA,Bakersfield,6,29,197176
2061,62,Ventura County,County,CA,CA,Oxnard-Thousand Oaks-Ventura,6,111,540156
2802,63,Middlesex County,County,NJ,NJ,New York-Newark-Jersey City,34,23,304329
2314,64,Gwinnett County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,135,198851
3227,65,San Francisco County,County,CA,CA,San Francisco-Oakland-Hayward,6,75,1208640
2626,66,Baltimore County,County,MD,MD,Baltimore-Columbia-Towson,24,5,235344
2322,67,Hamilton County,County,OH,OH,Cincinnati,39,61,131134
1690,68,El Paso County,County,TX,TX,El Paso,48,141,120387
2981,69,Montgomery County,County,PA,PA,Philadelphia-Camden-Wilmington,42,91,288492
2879,70,Worcester County,County,MA,MA,Worcester,25,27,255505
1322,71,Pierce County,County,WA,WA,Seattle-Tacoma-Bellevue,53,53,274385
504,72,Essex County,County,NJ,NJ,New York-Newark-Jersey City,34,13,360216
951,73,Collin County,County,TX,TX,Dallas-Fort Worth-Arlington,48,85,309312
1776,74,Hidalgo County,County,TX,TX,McAllen-Edinburg-Mission,48,215,98137
1223,75,Monroe County,County,NY,NY,Rochester,36,55,147132
503,76,Essex County,County,MA,MA,Boston-Cambridge-Newton,25,9,402685
2742,77,Jefferson County,County,KY,KY,Louisville/Jefferson County,21,111,147463
2810,78,Multnomah County,County,OR,OR,Portland-Vancouver-Hillsboro,41,51,382723
2045,79,Suffolk County,County,MA,MA,Boston-Cambridge-Newton,25,25,502243
2463,80,Oklahoma County,County,OK,OK,Oklahoma City,40,109,129871
2842,81,San Mateo County,County,CA,CA,San Francisco-Oakland-Hayward,6,81,1147288
2847,82,Snohomish County,County,WA,WA,Seattle-Tacoma-Bellevue,53,61,376294
220,83,Lake County,County,IL,IL,Chicago-Naperville-Elgin,17,97,231451
984,84,Dekalb County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,89,180360
135,85,Cobb County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,67,226187
3134,86,San Joaquin County,County,CA,CA,Stockton-Lodi,6,77,305520
330,87,Will County,County,IL,IL,Chicago-Naperville-Elgin,17,197,210915
1804,88,Jackson County,County,MO,MO,Kansas City,29,95,118442
1948,89,Norfolk County,County,MA,MA,Boston-Cambridge-Newton,25,21,464924
988,90,Denton County,County,TX,TX,Dallas-Fort Worth-Arlington,48,121,269625
2889,91,Bernalillo County,County,NM,NM,Albuquerque,35,1,185860
2732,92,Jefferson County,County,AL,AL,Birmingham-Hoover,1,73,120315
1106,93,Hudson County,County,NJ,NJ,New York-Newark-Jersey City,34,17,403852
2441,94,Monmouth County,County,NJ,NJ,New York-Newark-Jersey City,34,25,393369
2243,95,Davidson County,County,TN,TN,Nashville-Davidson--Murfreesboro--Franklin,47,37,221824
3001,96,Providence County,County,RI,RI,Providence-Warwick,44,7,221429
414,97,Bucks County,County,PA,PA,Philadelphia-Camden-Wilmington,42,17,303800
1689,98,El Paso County,County,CO,CO,Colorado Springs,8,41,244015
3236,99,Baltimore City,County,MD,MD,Baltimore-Columbia-Towson,24,510,134105
80,100,Lee County,County,FL,FL,Cape Coral-Fort Myers,12,71,221835
757,101,Tulsa County,County,OK,OK,Tulsa,40,143,135286
201,102,Kent County,County,MI,MI,Grand Rapids-Wyoming,26,81,161103
285,103,Polk County,County,FL,FL,Lakeland-Winter Haven,12,105,147711
3289,104,District of Columbia,County,DC,DC,Washington-Arlington-Alexandria,11,1,554935
989,105,Denver County,County,CO,CO,Denver-Aurora-Lakewood,8,31,372492
2698,106,Fort Bend County,County,TX,TX,Houston-The Woodlands-Sugar Land,48,157,255953
659,107,Ocean County,County,NJ,NJ,New York-Newark-Jersey City,34,29,268410
2127,108,Arapahoe County,County,CO,CO,Denver-Aurora-Lakewood,8,5,330710
2251,109,Delaware County,County,PA,PA,Philadelphia-Camden-Wilmington,42,45,202768
1558,110,Bristol County,County,MA,MA,Providence-Warwick,25,5,287713
1822,111,Johnson County,County,KS,KS,Kansas City,20,91,258995
1556,112,Brevard County,County,FL,FL,Palm Bay-Melbourne-Titusville,12,9,179305
1404,113,Summit County,County,OH,OH,Akron,39,153,119995
2986,114,New Castle County,County,DE,DE,Philadelphia-Camden-Wilmington,10,3,231999
3152,115,Anne Arundel County,County,MD,MD,Baltimore-Columbia-Towson,24,3,335474
771,116,Union County,County,NJ,NJ,New York-Newark-Jersey City,34,39,334373
2980,117,Montgomery County,County,OH,OH,Dayton,39,113,93202
2734,118,Jefferson County,County,CO,CO,Denver-Aurora-Lakewood,8,59,373774
3069,119,Washington County,County,OR,OR,Portland-Vancouver-Hillsboro,41,67,366360
2776,120,Lancaster County,County,PA,PA,Lancaster,42,71,201091
1676,121,Douglas County,County,NE,NE,Omaha-Council Bluffs,31,55,153591
322,122,Utah County,County,UT,UT,Provo-Orem,49,49,276276
197,123,Kane County,County,IL,IL,Chicago-Naperville-Elgin,17,89,204278
3033,124,Stanislaus County,County,CA,CA,Modesto,6,99,261963
911,125,Camden County,County,NJ,NJ,Philadelphia-Camden-Wilmington,34,7,165487
1349,126,Ramsey County,County,MN,MN,Minneapolis-St. Paul-Bloomington,27,123,212712
1964,127,Passaic County,County,NJ,NJ,New York-Newark-Jersey City,34,31,305978
1611,128,Chester County,County,PA,PA,Philadelphia-Camden-Wilmington,42,29,332778
2537,129,Sedgwick County,County,KS,KS,Wichita,20,173,126867
221,130,Lake County,County,IN,IN,Chicago-Naperville-Elgin,18,89,127461
2482,131,Plymouth County,County,MA,MA,Boston-Cambridge-Newton,25,23,356900
2063,132,Volusia County,County,FL,FL,Deltona-Daytona Beach-Ormond Beach,12,127,162798
1241,133,Morris County,County,NJ,NJ,New York-Newark-Jersey City,34,27,423887
2312,134,Guilford County,County,NC,NC,Greensboro-High Point,37,81,137533
146,135,Dane County,County,WI,WI,Madison,55,25,241485
1396,136,Sonoma County,County,CA,CA,Santa Rosa,6,97,561573
2033,137,Spokane County,County,WA,WA,Spokane-Spokane Valley,53,63,195417
2511,138,Richmond County,County,NY,NY,New York-Newark-Jersey City,36,85,444006
2465,139,Onondaga County,County,NY,NY,Syracuse,36,67,130676
669,140,Pasco County,County,FL,FL,Tampa-St. Petersburg-Clearwater,12,101,153344
1746,141,Hampden County,County,MA,MA,Springfield,25,13,188690
2983,142,Montgomery County,County,TX,TX,Houston-The Woodlands-Sugar Land,48,339,240529
2934,143,Greenville County,County,SC,SC,Greenville-Anderson-Mauldin,45,45,174948
2896,144,Burlington County,County,NJ,NJ,Philadelphia-Camden-Wilmington,34,5,220309
1442,145,Tulare County,County,CA,CA,Visalia-Porterville,6,107,186287
616,146,Lucas County,County,OH,OH,Toledo,39,95,92564
353,147,Adams County,County,CO,CO,Denver-Aurora-Lakewood,8,1,291959
3266,148,East Baton Rouge Parish,County,LA,LA,Baton Rouge,22,33,171439
3286,149,Virginia Beach City,County,VA,VA,Virginia Beach-Norfolk-Newport News,51,810,261904
343,150,York County,County,PA,PA,York-Hanover,42,133,167293
2743,151,Jefferson Parish,County,LA,LA,New Orleans-Metairie,22,51,182601
215,152,Knox County,County,TN,TN,Knoxville,47,93,163158
287,153,Polk County,County,IA,IA,Des Moines-West Des Moines,19,153,172253
1721,154,Genesee County,County,MI,MI,Flint,26,49,99397
448,155,Clark County,County,WA,WA,Portland-Vancouver-Hillsboro,53,11,302024
3229,156,Santa Barbara County,County,CA,CA,Santa Maria-Santa Barbara,6,83,580274
2538,157,Seminole County,County,FL,FL,Orlando-Kissimmee-Sanford,12,117,216825
3081,158,Williamson County,County,TX,TX,Austin-Round Rock,48,491,263338
1485,159,Washoe County,County,NV,NV,Reno,32,31,306645
2444,160,Monterey County,County,CA,CA,Salinas,6,53,509407
1395,161,Solano County,County,CA,CA,Vallejo-Fairfield,6,95,371621
1208,162,Mobile County,County,AL,AL,Mobile,1,97,108514
385,163,Berks County,County,PA,PA,Reading,42,11,160628
1585,164,Cameron County,County,TX,TX,Brownsville-Harlingen,48,61,97017
3247,165,Prince William County,County,VA,VA,Washington-Arlington-Alexandria,51,153,355517
3166,166,Hillsborough County,County,NH,NH,Manchester-Nashua,33,11,253350
971,167,Dakota County,County,MN,MN,Minneapolis-St. Paul-Bloomington,27,37,252444
66,168,Ada County,County,ID,ID,Boise City,16,1,238075
2596,169,Waukesha County,County,WI,WI,Milwaukee-Waukesha-West Allis,55,133,254668
2507,170,Richland County,County,SC,SC,Columbia,45,79,137010
1981,171,Pulaski County,County,AR,AR,Little Rock-North Little Rock-Conway,5,119,132947
2528,172,Sarasota County,County,FL,FL,North Port-Sarasota-Bradenton,12,115,252876
2661,173,Clackamas County,County,OR,OR,Portland-Vancouver-Hillsboro,41,5,383204
685,174,Pinal County,County,AZ,AZ,Phoenix-Mesa-Scottsdale,4,21,175591
730,175,Stark County,County,OH,OH,Canton-Massillon,39,151,116562
1290,176,Orange County,County,NY,NY,New York-Newark-Jersey City,36,71,224980
904,177,Butler County,County,OH,OH,Cincinnati,39,17,152744
1201,178,Mercer County,County,NJ,NJ,Trenton,34,21,233184
3200,179,Westmoreland County,County,PA,PA,Pittsburgh,42,129,150258
3223,180,Saint Charles County,County,MO,MO,St. Louis,29,183,206071
367,181,Allen County,County,IN,IN,Fort Wayne,18,3,115872
231,182,Lane County,County,OR,OR,Eugene,41,39,243016
1712,183,Forsyth County,County,NC,NC,Winston-Salem,37,67,133440
2897,184,Charleston County,County,SC,SC,Charleston-North Charleston,45,19,304176
1146,185,Lehigh County,County,PA,PA,Allentown-Bethlehem-Easton,42,77,179845
1325,186,Placer County,County,CA,CA,Sacramento--Roseville--Arden-Arcade,6,61,439652
2869,187,Washtenaw County,County,MI,MI,Ann Arbor,26,161,242700
1953,188,Orleans Parish,County,LA,LA,New Orleans-Metairie,22,71,233033
1272,189,Nueces County,County,TX,TX,Corpus Christi,48,355,146337
2323,190,Hamilton County,County,TN,TN,Chattanooga,47,65,158983
1894,191,Madison County,County,AL,AL,Huntsville,1,89,165394
1161,192,Marion County,County,FL,FL,Ocala,12,83,128817
373,193,Anoka County,County,MN,MN,Minneapolis-St. Paul-Bloomington,27,3,219997
2552,194,Somerset County,County,NJ,NJ,New York-Newark-Jersey City,34,35,396490
1916,195,Manatee County,County,FL,FL,North Port-Sarasota-Bradenton,12,81,246229
1638,196,Collier County,County,FL,FL,Naples-Immokalee-Marco Island,12,21,342106
1893,197,Luzerne County,County,PA,PA,Scranton--Wilkes-Barre--Hazleton,42,79,101318
2912,198,Cumberland County,County,NC,NC,Fayetteville,37,51,111959
3269,199,Saint Louis City,County,MO,MO,St. Louis,29,510,107317
3158,200,Chesterfield County,County,VA,VA,Richmond,51,41,220770
1171,201,Marion County,County,OR,OR,Salem,41,47,213304
2151,202,Brazoria County,County,TX,TX,Houston-The Woodlands-Sugar Land,48,39,202469
1887,203,Loudoun County,County,VA,VA,Washington-Arlington-Alexandria,51,107,486339
2515,204,Rockland County,County,NY,NY,New York-Newark-Jersey City,36,87,434099
98,205,Bell County,County,TX,TX,Killeen-Temple,48,27,130220
1922,206,McHenry County,County,IL,IL,Chicago-Naperville-Elgin,17,111,193639
1771,207,Henrico County,County,VA,VA,Richmond,51,87,210673
470,208,Davis County,County,UT,UT,Ogden-Clearfield,49,11,263361
823,209,Albany County,County,NY,NY,Albany-Schenectady-Troy,36,1,207832
1150,210,Lorain County,County,OH,OH,Cleveland-Elyria,39,93,129419
1849,211,Larimer County,County,CO,CO,Fort Collins,8,69,341579
3112,212,Northampton County,County,PA,PA,Allentown-Bethlehem-Easton,42,95,192824
2259,213,Escambia County,County,FL,FL,Pensacola-Ferry Pass-Brent,12,33,131982
2255,214,Dutchess County,County,NY,NY,New York-Newark-Jersey City,36,27,257882
219,215,Lake County,County,FL,FL,Orlando-Kissimmee-Sanford,12,69,182581
1701,216,Fayette County,County,KY,KY,Lexington-Fayette,21,67,168064
2877,217,Winnebago County,County,IL,IL,Rockford,17,201,97706
3013,218,Rockingham County,County,NH,NH,Boston-Cambridge-Newton,33,15,307541
1549,219,Boulder County,County,CO,CO,Boulder,8,13,486328
2616,220,Anchorage Borough,County,AK,AK,Anchorage,2,20,297277
2702,221,Galveston County,County,TX,TX,Houston-The Woodlands-Sugar Land,48,167,199343
2929,222,Gloucester County,County,NJ,NJ,Philadelphia-Camden-Wilmington,34,15,196106
1101,223,Howard County,County,MD,MD,Baltimore-Columbia-Towson,24,27,429892
1670,224,Douglas County,County,CO,CO,Denver-Aurora-Lakewood,8,35,460620
2775,225,Lancaster County,County,NE,NE,Lincoln,31,109,164827
3141,226,Spartanburg County,County,SC,SC,Spartanburg,45,83,124730
2911,227,Cumberland County,County,ME,ME,Portland-South Portland,23,5,270490
1110,228,Ingham County,County,MI,MI,Lansing-East Lansing,26,65,116477
159,229,Erie County,County,PA,PA,Erie,42,49,120023
1891,230,Lubbock County,County,TX,TX,Lubbock,48,303,122447
3131,231,Saint Lucie County,County,FL,FL,Port St. Lucie,12,111,178418
232,232,Leon County,County,FL,FL,Tallahassee,12,73,163065
1057,233,Greene County,County,MO,MO,Springfield,29,77,122702
2318,234,Hamilton County,County,IN,IN,Indianapolis-Carmel-Anderson,18,57,250951
2133,235,Atlantic County,County,NJ,NJ,Atlantic City-Hammonton,34,1,178219
2987,236,New London County,County,CT,CT,Norwich-New London,9,11,221373
3122,237,Saint Clair County,County,IL,IL,St. Louis,17,163,101574
3261,238,San Luis Obispo County,County,CA,CA,San Luis Obispo-Paso Robles-Arroyo Grande,6,79,556572
563,239,Horry County,County,SC,SC,Myrtle Beach-Conway-North Myrtle Beach,45,51,163888
1900,240,Madison County,County,IL,IL,St. Louis,17,119,118060
1957,241,Osceola County,County,FL,FL,Orlando-Kissimmee-Sanford,12,97,185562
1650,242,Dauphin County,County,PA,PA,Harrisburg-Carlisle,42,43,147793
999,243,Durham County,County,NC,NC,Durham-Chapel Hill,37,63,197607
2849,244,Saint Joseph County,County,IN,IN,South Bend-Mishawaka,18,141,109617
1608,245,Chatham County,County,GA,GA,Savannah,13,51,172115
1300,246,Ottawa County,County,MI,MI,Grand Rapids-Wyoming,26,139,190165
3016,247,Rutherford County,County,TN,TN,Nashville-Davidson--Murfreesboro--Franklin,47,149,193400
2779,248,Lexington County,County,SC,SC,Columbia,45,63,150041
3025,249,Santa Cruz County,County,CA,CA,Santa Cruz-Watsonville,6,87,747530
1622,250,Clayton County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,63,88273
1196,251,Merced County,County,CA,CA,Merced,6,47,213777
2668,252,Cleveland County,County,OK,OK,Oklahoma City,40,27,154682
423,253,Caddo Parish,County,LA,LA,Shreveport-Bossier City,22,17,105873
329,254,Weld County,County,CO,CO,Greeley,8,123,294232
625,255,Marin County,County,CA,CA,San Francisco-Oakland-Hayward,6,41,1053973
2754,256,Jefferson County,County,TX,TX,Beaumont-Port Arthur,48,245,105331
2575,257,Thurston County,County,WA,WA,Olympia-Tumwater,53,67,260400
1138,258,Kitsap County,County,WA,WA,Bremerton-Silverdale,53,35,304420
2761,259,Kalamazoo County,County,MI,MI,Kalamazoo-Portage,26,77,140241
328,260,Webb County,County,TX,TX,Laredo,48,479,146125
410,261,Brown County,County,WI,WI,Green Bay,55,9,149283
1509,262,Alachua County,County,FL,FL,Gainesville,12,1,162490
562,263,Hinds County,County,MS,MS,Jackson,28,49,77590
1761,264,Harford County,County,MD,MD,Baltimore-Columbia-Towson,24,25,271149
1503,265,Yakima County,County,WA,WA,Yakima,53,77,162749
3173,266,Norfolk City,County,VA,VA,Virginia Beach-Norfolk-Newport News,51,710,182705
2399,267,Mahoning County,County,OH,OH,Youngstown-Warren-Boardman,39,99,78978
2156,268,Buncombe County,County,NC,NC,Asheville,37,21,244145
3061,269,Washington County,County,MN,MN,Minneapolis-St. Paul-Bloomington,27,163,274683
2914,270,Cumberland County,County,PA,PA,Harrisburg-Carlisle,42,41,192772
2429,271,McLennan County,County,TX,TX,Waco,48,309,124966
1283,272,Oneida County,County,NY,NY,Utica-Rome,36,65,116105
3225,273,Saint Tammany Parish,County,LA,LA,New Orleans-Metairie,22,103,201223
2699,274,Frederick County,County,MD,MD,Washington-Arlington-Alexandria,24,21,310351
802,275,Weber County,County,UT,UT,Ogden-Clearfield,49,57,203150
225,276,Lake County,County,OH,OH,Cleveland-Elyria,39,85,140684
2967,277,Montgomery County,County,AL,AL,Montgomery,1,101,92420
344,278,York County,County,SC,SC,Charlotte-Concord-Gastonia,45,91,177554
3254,279,Chesapeake City,County,VA,VA,Virginia Beach-Norfolk-Newport News,51,550,255328
126,280,Clay County,County,MO,MO,Kansas City,29,47,164553
2770,281,Lafayette Parish,County,LA,LA,Lafayette,22,55,177413
864,282,Benton County,County,AR,AR,Fayetteville-Springdale-Rogers,5,7,171223
418,283,Butte County,County,CA,CA,Chico,6,7,254126
2529,284,Saratoga County,County,NY,NY,Albany-Schenectady-Troy,36,91,258906
2744,285,Jefferson County,County,MO,MO,St. Louis,29,99,157050
1946,286,Niagara County,County,NY,NY,Buffalo-Cheektowaga-Niagara Falls,36,63,120457
2885,287,Barnstable County,County,MA,MA,Barnstable Town,25,1,381681
2949,288,Lackawanna County,County,PA,PA,Scranton--Wilkes-Barre--Hazleton,42,69,127377
2188,289,Cherokee County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,57,237060
1480,290,Warren County,County,OH,OH,Cincinnati,39,165,207843
235,291,Linn County,County,IA,IA,Cedar Rapids,19,113,143330
2112,292,Yavapai County,County,AZ,AZ,Prescott,4,25,253536
2583,293,Trumbull County,County,OH,OH,Youngstown-Warren-Boardman,39,155,86363
725,294,Smith County,County,TX,TX,Tyler,48,423,142683
2252,295,Dona Ana County,County,NM,NM,Las Cruces,35,13,151911
3070,296,Washington County,County,PA,PA,Pittsburgh,42,125,154689
2619,297,Arlington County,County,VA,VA,Washington-Arlington-Alexandria,51,13,647506
1032,298,Gaston County,County,NC,NC,Charlotte-Concord-Gastonia,37,71,125490
3219,299,Richmond City,County,VA,VA,Richmond,51,760,182466
553,300,Henry County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,151,158475
1809,301,Jackson County,County,OR,OR,Medford,41,29,265462
3048,302,Washington County,County,AR,AR,Fayetteville-Springdale-Rogers,5,143,160378
3109,303,New Hanover County,County,NC,NC,Wilmington,37,129,215761
770,304,Union County,County,NC,NC,Charlotte-Concord-Gastonia,37,179,227397
2086,305,Whatcom County,County,WA,WA,Bellingham,53,73,308422
2648,306,Champaign County,County,IL,IL,Champaign-Urbana,17,19,139305
340,307,Yolo County,County,CA,CA,Sacramento--Roseville--Arden-Arcade,6,113,395448
895,308,Broome County,County,NY,NY,Binghamton,36,7,107028
2509,309,Richmond County,County,GA,GA,Augusta-Richmond County,13,245,
3129,310,Saint Louis County,County,MN,MN,Duluth,27,137,140127
1210,311,Mohave County,County,AZ,AZ,Lake Havasu City-Kingman,4,15,186214
2010,312,Saginaw County,County,MI,MI,Saginaw,26,145,73176
1691,313,Elkhart County,County,IN,IN,Elkhart-Goshen,18,39,133623
2526,314,Sangamon County,County,IL,IL,Springfield,17,167,129778
2206,315,Clermont County,County,OH,OH,Cincinnati,39,25,155909
1412,316,Sussex County,County,DE,DE,Salisbury,10,5,280575
341,317,York County,County,ME,ME,Portland-South Portland,23,31,254826
347,318,Yuma County,County,AZ,AZ,Yuma,4,27,135666
1348,319,Racine County,County,WI,WI,Racine,55,101,183788
1381,320,Shelby County,County,AL,AL,Birmingham-Hoover,1,117,184594
890,321,Brazos County,County,TX,TX,College Station-Bryan,48,41,188620
3043,322,Tuscaloosa County,County,AL,AL,Tuscaloosa,1,125,157276
1832,323,Kanawha County,County,WV,WV,Charleston,54,39,104900
2644,324,Calcasieu Parish,County,LA,LA,Lake Charles,22,19,163436
118,325,Clay County,County,FL,FL,Jacksonville,12,19,175530
3128,326,Saint Johns County,County,FL,FL,Jacksonville,12,109,288603
2955,327,Litchfield County,County,CT,CT,Torrington,9,5,227782
2448,328,Muscogee County,County,GA,GA,Columbus,13,215,98941
913,329,Canyon County,County,ID,ID,Boise City,16,27,160145
2122,330,Anderson County,County,SC,SC,Greenville-Anderson-Mauldin,45,7,134267
2333,331,Harrison County,County,MS,MS,Gulfport-Biloxi-Pascagoula,28,47,119105
1314,332,Peoria County,County,IL,IL,Peoria,17,143,103383
1092,333,Hawaii County,County,HI,HI,Hilo,15,1,344545
905,334,Butler County,County,PA,PA,Pittsburgh,42,19,238016
3080,335,Williamson County,County,TN,TN,Nashville-Davidson--Murfreesboro--Franklin,47,187,426483
1448,336,Ulster County,County,NY,NY,Kingston,36,111,200060
1525,337,Baldwin County,County,AL,AL,Daphne-Fairhope-Foley,1,3,174821
2691,338,El Dorado County,County,CA,CA,Sacramento--Roseville--Arden-Arcade,6,17,425710
2959,339,Livingston County,County,MI,MI,Detroit-Warren-Dearborn,26,93,241212
2460,340,Okaloosa County,County,FL,FL,Crestview-Fort Walton Beach-Destin,12,91,194397
3278,341,Newport News City,County,VA,VA,Virginia Beach-Norfolk-Newport News,51,700,172142
3146,342,Vanderburgh County,County,IN,IN,Evansville,18,163,110157
172,343,Hall County,County,GA,GA,Gainesville,13,139,187790
2159,344,Cabarrus County,County,NC,NC,Charlotte-Concord-Gastonia,37,25,180616
2023,345,Shawnee County,County,KS,KS,Topeka,20,177,112547
2141,346,Berkeley County,County,SC,SC,Charleston-North Charleston,45,15,183487
1285,347,Onslow County,County,NC,NC,Jacksonville,37,133,139387
1380,348,Shasta County,County,CA,CA,Redding,6,89,232059
2820,349,Outagamie County,County,WI,WI,Appleton,55,87,142280
1711,350,Forsyth County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,117,318582
872,351,Benton County,County,WA,WA,Kennewick-Richland,53,5,223941
2354,352,Imperial County,County,CA,CA,El Centro,6,25,203916
2249,353,Delaware County,County,OH,OH,Columbus,39,41,291086
3041,354,Tippecanoe County,County,IN,IN,Lafayette-West Lafayette,18,157,143079
2341,355,Hernando County,County,FL,FL,Tampa-St. Petersburg-Clearwater,12,53,132653
1191,356,Medina County,County,OH,OH,Cleveland-Elyria,39,103,187915
2982,357,Montgomery County,County,TN,TN,Clarksville,47,125,153654
2449,358,Muskegon County,County,MI,MI,Muskegon,26,121,105660
860,359,Beaver County,County,PA,PA,Pittsburgh,42,7,116393
1225,360,Monroe County,County,PA,PA,East Stroudsburg,42,89,140789
1186,361,McLean County,County,IL,IL,Bloomington,17,113,149881
2805,362,Minnehaha County,County,SD,SD,Sioux Falls,46,99,178380
2360,363,Johnston County,County,NC,NC,Raleigh,37,101,171045
67,364,Bay County,County,FL,FL,Panama City,12,5,188397
283,365,Pitt County,County,NC,NC,Greenville,37,147,123292
